SNDG	NUM_IND_58	DEN_IND_58	IND_58	NUM_IND_55	DEN_IND_55	IND_55	NUM_IND_56	DEN_IND_56	IND_56	NUM_IND_57	DEN_IND_57	IND_57	COLOR_APP
0000000080557379	0,000000000000	58000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	159261,000000000000	159261,000000000000	1,000000000000	S00
0000000072651988	0,000000000000	386000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	1884,333333333333	20000,000000000000	0,094216666667	0,000000000000	0,000000000000	-1000000,000000000000	S00
0000000016822157	0,000000000000	1014000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	23007,333333333333	50000,000000000000	0,460146666667	0,000000000000	0,000000000000	-1000000,000000000000	S00
0000000016470589	0,000000000000	1435000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	S00
0000000083486021	0,000000000000	10000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	S00
0000000046917997	0,000000000000	58000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	99,000000000000	0,000000000000	1000000,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	S50
0000000069454680	12800,333333333333	0,00	1000000,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	177,666666666667	0,000000000000	1000000,000000000000	12800,333333333333	12800,000000000000	1,000026041667	S50
0000000047287805	0,000000000000	38000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	4408,333333333333	5000,000000000000	0,881666666667	0,000000000000	0,000000000000	-1000000,000000000000	S00
0000000017366165	0,000000000000	287000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	1143518,666666666667	1743518,666666666667	0,655868324515	S01
0000000054254985	0,000000000000	90000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	14629,666666666667	15000,000000000000	0,975311111111	0,000000000000	0,000000000000	-1000000,000000000000	S00
0000000058879301	400000,000000000000	618000,00	0,647249190939	400000,000000000000	400000,000000000000	1,000000000000	6996,000000000000	25000,000000000000	0,279840000000	107638,000000000000	107638,000000000000	1,000000000000	S01
0000000016822945	0,000000000000	1756000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	1,000000000000	0,000000000000	1000000,000000000000	2843969,000000000000	2843969,000000000000	1,000000000000	S20
0000000016535519	0,000000000000	197000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	495410,000000000000	495410,000000000000	1,000000000000	S00
0000000072469409	0,000000000000	228000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	14583,666666666667	50000,000000000000	0,291673333333	0,000000000000	0,000000000000	-1000000,000000000000	S00
0000000078847712	158,333333333333	145000,00	0,001091954023	0,000000000000	0,000000000000	-1000000,000000000000	2817,333333333333	4184,000000000000	0,673358827279	41544,666666666667	41544,666666666667	1,000000000000	S00
0000000089187908	0,000000000000	3332000,00	0,000000000000	594333,333333333333	950000,000000000000	0,625614035088	1689,666666666667	0,000000000000	1000000,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	S01
0000000016617962	0,000000000000	1691000,00	0,000000000000	0,000000000000	150000,000000000000	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	S00
0000000088835040	0,000000000000	153000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	35874,000000000000	35874,000000000000	1,000000000000	S00
0000000017733656	0,000000000000	712000,00	0,000000000000	0,000000000000	50000,000000000000	0,000000000000	0,000000000000	30000,000000000000	0,000000000000	77798,000000000000	107798,000000000000	0,721701701330	S00
0000000086116590	0,000000000000	188000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	29602,000000000000	29602,000000000000	1,000000000000	S00
0000000058844352	18258,666666666667	342000,00	0,053387914230	18258,666666666667	30000,000000000000	0,608622222222	0,000000000000	0,000000000000	-1000000,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	S00
0000000016552691	?	259000,00	9999999,000000000000	?	?	?	?	?	?	?	?	?	S01
0000000017360404	0,000000000000	8576000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	25,333333333333	0,000000000000	1000000,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	S01
0000000091625520	0,000000000000	257000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	74883,333333333333	90000,000000000000	0,832037037037	90920,666666666667	90920,666666666667	1,000000000000	S00
0000000016496621	0,000000000000	298000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	172,333333333333	157,333333333333	1,095338983051	0,000000000000	0,000000000000	-1000000,000000000000	S01
0000000081891598	425616,333333333333	1478000,00	0,287967749211	85339,333333333333	85339,333333333333	1,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	551543,000000000000	656273,000000000000	0,840417021575	S00
0000000084036449	0,000000000000	129000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	39926,000000000000	39926,000000000000	1,000000000000	S00
0000000064983471	42864,000000000000	165000,00	0,259781818182	42864,000000000000	80000,000000000000	0,535800000000	0,000000000000	0,000000000000	-1000000,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	S00
0000000047267622	0,000000000000	486000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	2387,666666666667	150000,000000000000	0,015917777778	0,000000000000	0,000000000000	-1000000,000000000000	S01
0000000016639491	0,000000000000	983000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	76618,000000000000	100000,000000000000	0,766180000000	0,000000000000	0,000000000000	-1000000,000000000000	S00
0000000047262677	0,000000000000	1156000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	3094149,666666666667	3094149,666666666667	1,000000000000	S01
0000000089529611	219503,000000000000	4756000,00	0,046152859546	219503,000000000000	220000,000000000000	0,997740909091	1468,666666666667	1434,666666666667	1,023698884758	0,000000000000	0,000000000000	-1000000,000000000000	S10
0000000087891383	0,000000000000	153000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	46065,000000000000	46065,000000000000	1,000000000000	S00
0000000093761401	0,000000000000	230000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	337688,333333333333	337688,333333333333	1,000000000000	S00
0000000058854691	0,000000000000	197000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	3929,000000000000	10000,000000000000	0,392900000000	0,000000000000	0,000000000000	-1000000,000000000000	S00
0000000017039030	103768,333333333333	566000,00	0,183336277974	103768,333333333333	300000,000000000000	0,345894444444	0,000000000000	0,000000000000	-1000000,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	S00
0000000093944191	0,000000000000	49000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	17,666666666667	17,666666666667	1,000000000000	34475,666666666667	34475,666666666667	1,000000000000	S00
0000000073400910	0,000000000000	85000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	305279,666666666667	305279,666666666667	1,000000000000	S00
0000000017734448	198515,333333333333	3046000,00	0,065172466623	198515,333333333333	250000,000000000000	0,794061333333	0,000000000000	0,000000000000	-1000000,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	S01
0000000016565304	0,000000000000	569000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	1033836,333333333333	1033836,333333333333	1,000000000000	S01
0000000088140953	100000,000000000000	44000,00	2,272727272727	100000,000000000000	100000,000000000000	1,000000000000	739,000000000000	0,000000000000	1000000,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	S00
0000000067922554	0,000000000000	424000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	S00
0000000016557005	171701,333333333333	206000,00	0,833501618123	171701,333333333333	246666,666666666667	0,696086486486	16003,666666666667	33333,333333333333	0,480110000000	0,000000000000	0,000000000000	-1000000,000000000000	S00
0000000024368024	252257,000000000000	1470000,00	0,171603401361	252257,000000000000	500000,000000000000	0,504514000000	1559,666666666667	0,000000000000	1000000,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	S00
0000000079029513	9166,666666666667	45000,00	0,203703703704	0,000000000000	0,000000000000	-1000000,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	183726,333333333333	183726,333333333333	1,000000000000	S00
0000000016268451	20663,000000000000	1884000,00	0,010967622081	20663,000000000000	150000,000000000000	0,137753333333	9376,333333333333	5000,000000000000	1,875266666667	27218,000000000000	26196,000000000000	1,039013589861	S50
0000000086674600	505236,333333333333	2215000,00	0,228097667419	491010,333333333333	1100000,000000000000	0,446373030303	2677,666666666667	2677,666666666667	1,000000000000	14226,000000000000	14226,000000000000	1,000000000000	S10
0000000047252288	0,000000000000	1322000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	1312000,000000000000	2000000,000000000000	0,656000000000	S01
0000000016603323	0,000000000000	19000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	S00
0000000055538741	0,000000000000	222000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	364393,000000000000	364393,000000000000	1,000000000000	S00
0000000049591049	0,000000000000	2625000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	48,000000000000	48,000000000000	1,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	S01
0000000016575698	0,000000000000	27000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	2878,666666666667	10000,000000000000	0,287866666667	0,000000000000	0,000000000000	-1000000,000000000000	S00
0000000079506351	0,000000000000	274000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	705,333333333333	10701,333333333333	0,065910789933	20154,666666666667	20154,666666666667	1,000000000000	S00
0000000017951756	0,000000000000	36000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	722,000000000000	10000,000000000000	0,072200000000	0,000000000000	0,000000000000	-1000000,000000000000	S01
0000000094314725	5000,000000000000	54000,00	0,092592592593	5000,000000000000	20000,000000000000	0,250000000000	7,000000000000	0,000000000000	1000000,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	S00
0000000016567152	0,000000000000	442000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	87847,333333333333	87847,333333333333	1,000000000000	S00
0000000070612780	116666,666666666667	274000,00	0,425790754258	283333,333333333333	300000,000000000000	0,944444444444	1192,000000000000	0,000000000000	1000000,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	S00
0000000016293915	32090,666666666667	353000,00	0,090908404155	32090,666666666667	60000,000000000000	0,534844444444	602,000000000000	10000,000000000000	0,060200000000	17322,333333333333	17322,333333333333	1,000000000000	S00
0000000047260873	0,000000000000	1463000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	192211,333333333333	192211,333333333333	1,000000000000	S00
0000000017289174	0,000000000000	510000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	0,000000000000	20000,000000000000	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	S00
0000000075330587	33283,000000000000	48000,00	0,693395833333	33283,000000000000	200000,000000000000	0,166415000000	0,000000000000	0,000000000000	-1000000,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	S00
0000000016869468	0,000000000000	306000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	121970,666666666667	121970,666666666667	1,000000000000	S00
0000000024021325	0,000000000000	242000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	7694,666666666667	20000,000000000000	0,384733333333	36052,666666666667	36052,666666666667	1,000000000000	S00
0000000017467119	0,000000000000	875000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	0,000000000000	150000,000000000000	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	S01
0000000073716794	0,000000000000	174000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	9910,666666666667	10000,000000000000	0,991066666667	0,000000000000	0,000000000000	-1000000,000000000000	S00
0000000046908730	0,000000000000	557000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	9357,333333333333	13698,333333333333	0,683100133836	0,000000000000	0,000000000000	-1000000,000000000000	S00
0000000017006579	0,000000000000	134000,00	0,000000000000	0,000000000000	25000,000000000000	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	14611,666666666667	14611,666666666667	1,000000000000	S00
0000000073302860	0,000000000000	236000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	973,666666666667	20973,666666666667	0,046423292700	0,000000000000	0,000000000000	-1000000,000000000000	S00
0000000082337745	0,000000000000	13000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	60605,333333333333	60605,333333333333	1,000000000000	S00
0000000091399088	49800,000000000000	142000,00	0,350704225352	49800,000000000000	105000,000000000000	0,474285714286	211,333333333333	0,000000000000	1000000,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	S00
0000000017373456	79617,666666666667	1990000,00	0,040008877722	63666,666666666667	70000,000000000000	0,909523809524	1903,000000000000	10000,000000000000	0,190300000000	15951,000000000000	15951,000000000000	1,000000000000	S01
0000000078233592	172320,333333333333	1549000,00	0,111246180331	172320,333333333333	500000,000000000000	0,344640666667	1077,333333333333	0,000000000000	1000000,000000000000	29021,000000000000	29021,000000000000	1,000000000000	S00
0000000016322668	0,000000000000	321000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	379924,333333333333	379924,333333333333	1,000000000000	S20
0000000016938325	633,666666666667	1847000,00	0,000343078867	0,000000000000	0,000000000000	-1000000,000000000000	300484,666666666667	316666,666666666667	0,948898947368	31663,333333333333	31663,333333333333	1,000000000000	S00
0000000047713462	0,000000000000	300000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	24023,333333333333	34023,333333333333	0,706084059959	0,000000000000	0,000000000000	-1000000,000000000000	S00
0000000084088388	31622,000000000000	26000,00	1,216230769231	31622,000000000000	40000,000000000000	0,790550000000	7066,333333333333	10000,000000000000	0,706633333333	0,000000000000	0,000000000000	-1000000,000000000000	S00
0000000054496931	276609,000000000000	2915000,00	0,094891595197	276609,000000000000	866666,666666666667	0,319164230769	9007,666666666667	10183,333333333333	0,884549918167	0,000000000000	0,000000000000	-1000000,000000000000	S01
0000000086277380	11843,333333333333	340000,00	0,034833333333	11843,333333333333	90000,000000000000	0,131592592593	0,000000000000	0,000000000000	-1000000,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	S00
0000000072587891	0,000000000000	17000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	68681,000000000000	68681,000000000000	1,000000000000	S00
0000000047666390	0,000000000000	361000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	0,000000000000	20000,000000000000	0,000000000000	110708,666666666667	110708,666666666667	1,000000000000	S01
0000000073965357	0,000000000000	4721000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	1,000000000000	0,000000000000	1000000,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	S10
0000000058866690	0,000000000000	6000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	35539,333333333333	100000,000000000000	0,355393333333	0,000000000000	0,000000000000	-1000000,000000000000	S00
0000000016955108	0,000000000000	181000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	9046,000000000000	40000,000000000000	0,226150000000	0,000000000000	0,000000000000	-1000000,000000000000	S00
0000000016607795	0,000000000000	187000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	30475,666666666667	40000,000000000000	0,761891666667	0,000000000000	0,000000000000	-1000000,000000000000	S00
0000000086072849	0,000000000000	2000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	257159,333333333333	257159,333333333333	1,000000000000	S00
0000000086347451	0,000000000000	16000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	217330,666666666667	217330,666666666667	1,000000000000	S00
0000000074389867	0,000000000000	328000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	32163,333333333333	32163,333333333333	1,000000000000	S00
0000000072622241	31333,333333333333	302000,00	0,103752759382	31333,333333333333	58333,333333333333	0,537142857143	61,666666666667	0,000000000000	1000000,000000000000	70464,000000000000	70464,000000000000	1,000000000000	S00
0000000091454865	0,000000000000	18000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	41,666666666667	3000,000000000000	0,013888888889	128250,000000000000	128250,000000000000	1,000000000000	S00
0000000069393994	0,000000000000	538000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	26307,333333333333	30000,000000000000	0,876911111111	0,000000000000	0,000000000000	-1000000,000000000000	S00
0000000047242639	0,000000000000	1000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	10408,666666666667	9003,000000000000	1,156133140805	0,000000000000	0,000000000000	-1000000,000000000000	S50
0000000016254397	0,000000000000	1126000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	19058,666666666667	30000,000000000000	0,635288888889	304390,333333333333	304390,333333333333	1,000000000000	S00
0000000017665761	0,000000000000	1088000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	191425,000000000000	200000,000000000000	0,957125000000	0,000000000000	45000,000000000000	0,000000000000	S00
0000000017170770	228282,000000000000	2902000,00	0,078663680221	219886,666666666667	250000,000000000000	0,879546666667	7745,000000000000	20371,333333333333	0,380191118238	8395,333333333333	8395,333333333333	1,000000000000	S01
0000000017398184	0,000000000000	12637000,00	0,000000000000	0,000000000000	200000,000000000000	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	24883,333333333333	24883,333333333333	1,000000000000	S01
0000000016360308	0,000000000000	668000,00	0,000000000000	0,000000000000	50000,000000000000	0,000000000000	0,000000000000	5000,000000000000	0,000000000000	18116,000000000000	18116,000000000000	1,000000000000	S00
0000000017444549	0,000000000000	1100000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	0,000000000000	20000,000000000000	0,000000000000	12828,666666666667	12828,666666666667	1,000000000000	S00
0000000047334947	400000,000000000000	10929000,00	0,036599871900	400000,000000000000	400000,000000000000	1,000000000000	136564,000000000000	500000,000000000000	0,273128000000	0,000000000000	0,000000000000	-1000000,000000000000	S01
0000000046842156	0,000000000000	139000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	6413,333333333333	10000,000000000000	0,641333333333	0,000000000000	0,000000000000	-1000000,000000000000	S01
0000000017067320	0,000000000000	806000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	556448,333333333333	556448,333333333333	1,000000000000	S00
0000000085922743	0,000000000000	797000,00	0,000000000000	0,000000000000	200000,000000000000	0,000000000000	2160,333333333333	2160,333333333333	1,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	S00
0000000017273725	46100,666666666667	3023000,00	0,015249972434	46100,666666666667	500000,000000000000	0,092201333333	5825,666666666667	30000,000000000000	0,194188888889	37777,666666666667	87777,666666666667	0,430379025796	S00
0000000016535911	0,000000000000	2885000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	126867,333333333333	250000,000000000000	0,507469333333	0,000000000000	0,000000000000	-1000000,000000000000	S01
0000000047329305	0,000000000000	54000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	9317,333333333333	9317,333333333333	1,000000000000	S00
0000000054093090	46666,666666666667	899000,00	0,051909529106	46666,666666666667	100000,000000000000	0,466666666667	0,000000000000	0,000000000000	-1000000,000000000000	16576,666666666667	16576,666666666667	1,000000000000	S00
0000000017352254	?	57000,00	9999999,000000000000	?	?	?	?	?	?	?	?	?	S00
0000000017918966	233254,666666666667	5583000,00	0,041779449519	233254,666666666667	700000,000000000000	0,333220952381	0,000000000000	0,000000000000	-1000000,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	S01
0000000070898051	0,000000000000	446000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	28,000000000000	0,000000000000	1000000,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	S50
0000000058836068	0,000000000000	789000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	68699,666666666667	70000,000000000000	0,981423809524	103016,000000000000	103016,000000000000	1,000000000000	S10
0000000089876702	0,000000000000	157000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	0,000000000000	15000,000000000000	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	S00
0000000089187852	0,000000000000	793000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	14183,333333333333	30000,000000000000	0,472777777778	0,000000000000	0,000000000000	-1000000,000000000000	S00
0000000069398761	3811,333333333333	153000,00	0,024910675381	0,000000000000	0,000000000000	-1000000,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	3811,333333333333	1899,000000000000	2,007021239249	S50
0000000064930044	0,000000000000	394000,00	0,000000000000	0,000000000000	20000,000000000000	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	22508,333333333333	22508,333333333333	1,000000000000	S00
0000000058892721	0,000000000000	165000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	4652,666666666667	15000,000000000000	0,310177777778	58616,000000000000	78616,000000000000	0,745598860283	S00
0000000081183540	106805,333333333333	547000,00	0,195256550884	103849,666666666667	100000,000000000000	1,038496666667	0,000000000000	5000,000000000000	0,000000000000	2955,666666666667	2955,666666666667	1,000000000000	S00
0000000084029482	93000,000000000000	530000,00	0,175471698113	93000,000000000000	93000,000000000000	1,000000000000	3616,333333333333	1511,333333333333	2,392809880900	17478,666666666667	17478,666666666667	1,000000000000	S00
0000000017214793	1333333,333333333333	21139000,00	0,063074569910	1333333,333333333333	3000000,000000000000	0,444444444444	3467,666666666667	1756,666666666667	1,974003795066	0,000000000000	0,000000000000	-1000000,000000000000	S01
0000000048888679	10000,000000000000	151000,00	0,066225165563	10000,000000000000	10000,000000000000	1,000000000000	29676,666666666667	30000,000000000000	0,989222222222	0,000000000000	0,000000000000	-1000000,000000000000	S00
0000000017250497	348238,666666666667	12776000,00	0,027257253183	348238,666666666667	1400000,000000000000	0,248741904762	0,000000000000	50000,000000000000	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	S01
0000000016654835	0,000000000000	12909000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	0,000000000000	3268601,000000000000	0,000000000000	6722161,000000000000	6722161,000000000000	1,000000000000	S01
0000000089331872	0,000000000000	192000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	9139,333333333333	10000,000000000000	0,913933333333	0,000000000000	0,000000000000	-1000000,000000000000	S01
0000000016876112	0,000000000000	13000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	729,666666666667	2600,000000000000	0,280641025641	0,000000000000	0,000000000000	-1000000,000000000000	S00
0000000017161994	213423,666666666667	770000,00	0,277173593074	213423,666666666667	208333,333333333333	1,024433600000	2,333333333333	0,000000000000	1000000,000000000000	131614,666666666667	131614,666666666667	1,000000000000	S30
0000000083426049	41080,333333333333	1906000,00	0,021553165442	37998,000000000000	52497,000000000000	0,723812789302	0,000000000000	0,000000000000	-1000000,000000000000	3082,333333333333	3082,333333333333	1,000000000000	S00
0000000079433673	0,000000000000	244000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	0,000000000000	30000,000000000000	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	S01
0000000054306570	0,000000000000	2684000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	25,333333333333	0,000000000000	1000000,000000000000	141398,333333333333	133040,000000000000	1,062825716576	S50
0000000047253399	0,000000000000	1106000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	0,000000000000	50000,000000000000	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	S00
0000000074741331	0,000000000000	22000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	8,666666666667	0,000000000000	1000000,000000000000	9527,666666666667	9527,666666666667	1,000000000000	S00
0000000047262099	0,000000000000	451000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	S01
0000000017864853	0,000000000000	13000000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	0,000000000000	20000,000000000000	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	S01
0000000047339107	20000,000000000000	37000,00	0,540540540541	20000,000000000000	20000,000000000000	1,000000000000	3078,000000000000	10326,666666666667	0,298063266624	0,000000000000	0,000000000000	-1000000,000000000000	S00
0000000017504988	82265,333333333333	3367000,00	0,024432828433	75555,000000000000	200000,000000000000	0,377775000000	0,000000000000	5000,000000000000	0,000000000000	65145,000000000000	65145,000000000000	1,000000000000	S01
0000000074218967	0,000000000000	511000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	6899,666666666667	6899,666666666667	1,000000000000	S00
0000000084078210	0,000000000000	50000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	1252,333333333333	35000,000000000000	0,035780952381	0,000000000000	0,000000000000	-1000000,000000000000	S00
0000000058878697	0,000000000000	5807000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	541902,333333333333	750000,000000000000	0,722536444444	140329,333333333333	140329,333333333333	1,000000000000	S01
0000000073274269	6585,333333333333	63000,00	0,104529100529	0,000000000000	0,000000000000	-1000000,000000000000	26,000000000000	2526,000000000000	0,010292953286	6585,333333333333	6585,333333333333	1,000000000000	S00
0000000086425687	0,000000000000	285000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	27,000000000000	64585,000000000000	0,000418053728	26912,000000000000	26912,000000000000	1,000000000000	S00
0000000016398980	0,000000000000	1085000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	240,000000000000	240,000000000000	1,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	S00
0000000049593051	14718,000000000000	74000,00	0,198891891892	14718,000000000000	18384,666666666667	0,800558436378	272,333333333333	224,000000000000	1,215773809524	0,000000000000	0,000000000000	-1000000,000000000000	S00
0000000017063924	0,000000000000	393000,00	0,000000000000	0,000000000000	0,000000000000	-1000000,000000000000	18,666666666667	0,000000000000	1000000,000000000000	66844,000000000000	66844,000000000000	1,000000000000	S00
